data_referencia,codigo,ticker_bbg,emissor,tipo_remuneracao,remuneracao,data_vcto,tx_compra,tx_venda,tx_indicativa,pu_indicativo,desp_pad,intervalo_indicativo_min,intervalo_indicativo_ax,PU_pct_par,duration,ref_ntnb,z_spread,lei_12431,vna,pu_par,RTG_SP_NATIONAL,RTG_FITCH_NATIONAL,AMT_OUTSTANDING,PAYMENT_RANK,COLLAT_TYP,CALLABLE,DUR_ADJ_MID,BICS_LEVEL_1_SECTOR_NAME,CPN_TYP,ISSUE_DT,AMT_OUTSTANDING,INDUSTRY_SECTOR,INDUSTRY_GROUP
4/24/2026,MILSB0,YS199536     Corp,MILLS ESTR. E SERVIÇOS DE ENGENHARIA S/A (*),DI SPREAD,"DI + 1,3000%",25/11/2032,1.4299,0.7756,1.1618,1068.595838,0.0553,1.1064,1.2172,100.512,943.4106,,1.1618,NÃO,1000,1063.152584,brAA-,#N/A N/A,250000000,Sr Unsecured,SR UNSECURED,Y,2.817175055,Industrials,FLOATING,25.nov.2024,250000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,MTRO12,BW349170     Corp,COMPANHIA DO METROPOLITANO DE SAO PAULO,DI SPREAD,"DI + 4,5000%",25/04/2027,1.2251,0.7209,0.9852,319.072311,0.0583,0.9269,1.0436,101.6172,118.5688,,0.9852,NÃO,309.522857,313.994539,#N/A N/A,#N/A N/A,104762070.8,Secured,SR SECURED,N,0.790490335,Industrials,FLOATING,03.mai.2022,104762070.8,"Consumer, Non-cyclical",Commercial Services
4/24/2026,POTE11,ZF804543     Corp,POTENGI HOLDINGS S.A. (*),IPCA SPREAD,"IPCA + 7,3706%",15/12/2041,7.7757,7.4989,7.6195,1097.066297,0.0894,7.5301,7.709,98.5606,1571.9296,15/05/2035,1.6571,SIM,1085.785423,1113.087684,#N/A N/A,AAA(bra),274818020.4,Sr Unsecured,SR UNSECURED,N,4.464331809,Financials,FIXED,15.dez.2023,274818020.4,Financial,Investment Companies
4/24/2026,RIS422,ZI268637     Corp,AGUAS DO RIO 4 SPE S.A (*),IPCA SPREAD,"IPCA + 7,2000%",15/01/2042,12.2365,10.5457,11.4621,8.488273,0.7819,10.6802,12.2441,73.466,1884.0859,15/05/2037,5.6155,SIM,11.342399,11.554014,brA,#N/A N/A,1070165060,Secured,SR SECURED,N,6.343526757,Utilities,FIXED,15.jul.2023,1070165060,Utilities,Water
4/24/2026,RSAN15,ZG587061     Corp,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),DI SPREAD,"DI + 2,5000%",05/12/2026,4.1835,1.8601,2.0537,1065.378516,0.1842,1.8695,2.238,100.2521,145.4263,,2.0537,NÃO,1000,1062.699222,#N/A N/A,AA(bra) *-,583728000,Sr Unsecured,SR UNSECURED,Y,0.491154684,Utilities,FLOATING,05.dez.2023,583728000,Utilities,Water
4/24/2026,SBSPC6,BK589021     Corp,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),IPCA SPREAD,"IPCA + 4,9500%",15/07/2030,7.5236,7.3352,7.4331,1376.787595,0.0616,7.3715,7.4949,93.4405,727.8558,15/05/2029,1.0174,SIM,1419.09644,1473.437057,brAAA,#N/A N/A,445000000,Sr Unsecured,SR UNSECURED,N,2.309941111,Utilities,FIXED,20.jul.2020,445000000,Utilities,Water
4/24/2026,SMFTB3,YJ861281     Corp,SMARTFIT ESCOLA DE GINASTICA E DANCA S/A (*),DI SPREAD,"DI + 0,6800%",09/10/2032,1.3063,0.9913,1.1849,984.864408,0.0722,1.1127,1.2572,97.9272,1052.5511,,1.1849,NÃO,1000,1005.710297,#N/A N/A,AA+(bra),300000000,Sr Unsecured,SR UNSECURED,Y,2.97749648,Consumer Discretionary,FLOATING,09.out.2025,300000000,"Consumer, Cyclical",Leisure Time
4/24/2026,TRGO11,AU251806     Corp,ARGO TRANSMISSAO DE ENERGIA S.A.,IPCA SPREAD,"IPCA + 7,0176%",15/12/2031,8.0444,7.8257,7.9613,1092.466402,0.0483,7.913,8.0098,97.6927,666.9079,15/05/2029,1.8217,SIM,1092.093779,1118.267951,#N/A N/A,AAA(bra),274972500,Secured,SR SECURED,N,1.788994035,Utilities,FIXED,24.ago.2018,274972500,Utilities,Electric
4/24/2026,ACRC21,YW671112     Corp,ATLAS LUIZ CARLOS COMERCIALIZADORA DE ENERGIA S.A. (*),IPCA SPREAD,"IPCA + 7,4150%",15/07/2044,8.4765,8.3458,8.3888,1157.360503,0.0331,8.3557,8.422,93.9725,1707.533,15/05/2035,2.4135,SIM,1208.394098,1231.595015,#N/A N/A,AA(bra),550000000,Secured,SR SECURED,N,5.037421083,Utilities,FIXED,15.jul.2024,550000000,Utilities,Electric
4/24/2026,AEGPB5,DC431832     Corp,AEGEA SANEAMENTO E PARTICIPAÇÕES S/A (*),DI SPREAD,"DI + 1,8000%",15/12/2030,6.0143,4.0442,4.9452,954.940344,1.3852,3.56,6.3305,90.5392,812.7086,,4.9452,NÃO,1000,1054.725278,#N/A N/A,#N/A N/A,1000000000,Sr Unsecured,SR UNSECURED,Y,2.969034735,Utilities,FLOATING,15.dez.2025,1000000000,Utilities,Water
4/24/2026,ALGAA2,BU371874     Corp,ALGAR TELECOM S/A (*),DI SPREAD,"DI + 1,5500%",15/01/2029,1.3423,1.0235,1.1699,1049.010618,0.0654,1.1045,1.2354,100.7063,473.2122,,1.1699,NÃO,1000,1041.653681,brAA,#N/A N/A,735000000,Sr Unsecured,SR UNSECURED,Y,1.435621565,Communications,FLOATING,15.jan.2022,735000000,Communications,Telecommunications
4/24/2026,ANET11,BO948815     Corp,AMERICA NET S.A. (*),IPCA SPREAD,"IPCA + 5,6006%",15/03/2029,10.6622,10.1239,10.4661,578.941805,0.4998,9.9662,10.966,93.2973,384.0897,15/05/2027,3.679,SIM,616.922121,620.534636,brA+,#N/A N/A,115415173.8,Secured,SR SECURED,N,0.842767192,Communications,FIXED,26.mar.2021,115415173.8,Communications,Telecommunications
4/24/2026,ANHBA6,YM769232     Corp,CONCESSIONÁRIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A (*),DI SPREAD,"DI + 0,5000%",15/07/2032,0.8503,0.6079,0.7436,1028.854078,0.0761,0.6675,0.8198,99.0445,998.0826,,0.7436,NÃO,1000,1038.779182,#N/A N/A,#N/A N/A,1400000000,Sr Unsecured,SR UNSECURED,Y,2.775915769,Industrials,FLOATING,15.jul.2025,1400000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,ANIM17,YO761022     Corp,ANIMA HOLDING S/A (*),DI SPREAD,"DI + 1,6000%",15/05/2029,2.0585,1.4801,1.7637,1064.184384,0.0271,1.7366,1.7909,99.6708,516.0081,,1.7637,NÃO,1000,1067.699465,#N/A N/A,#N/A N/A,150000000,Sr Unsecured,SR UNSECURED,Y,1.544280443,Consumer Discretionary,FLOATING,15.mai.2025,150000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,ANIM18,DA377159     Corp,ANIMA HOLDING S/A (*),DI SPREAD,"DI + 1,5000%",15/10/2029,2.1918,1.5823,1.8737,994.119615,0.1222,1.7516,1.996,99.0538,651.5047,,1.8737,NÃO,1000,1003.616089,#N/A N/A,#N/A N/A,300000000,Sr Unsecured,SR UNSECURED,Y,1.842927775,Consumer Discretionary,FLOATING,15.out.2025,300000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,ASAIA2,YS083383     Corp,SENDAS DISTRIBUIDORA S/A (*),DI SPREAD,"DI + 1,2500%",09/12/2029,3.0529,2.6113,2.833,1012.30842,0.1126,2.7204,2.9457,95.8102,692.3442,,2.833,NÃO,1000,1056.576813,#N/A N/A,AAA(bra),800000000,Sr Unsecured,SR UNSECURED,Y,2.568352581,Consumer Discretionary,FLOATING,09.dez.2024,800000000,"Consumer, Cyclical",Distribution/Wholesale
4/24/2026,ASCP23,ZK176511     Corp,CONCESS. ROD. A. S. E C. PINTO S/A - ECOPISTAS (*),IPCA SPREAD,"IPCA + 8,1500%",15/03/2035,7.7616,7.3453,7.5888,1188.726036,0.0793,7.5095,7.6682,102.8833,1380.8553,15/05/2033,1.5282,SIM,1145.75356,1155.412107,brAAA,#N/A N/A,708000000,Sr Unsecured,SR UNSECURED,N,4.592937518,Industrials,FIXED,15.mar.2023,708000000,Industrial,Engineering&Construction
4/24/2026,AURE12,ZB893334     Corp,AUREN ENERGIA S.A. (*),IPCA SPREAD,"IPCA + 6,2980%",15/04/2034,7.6841,7.3982,7.5653,1027.96835,0.1355,7.4299,7.7009,93.4754,1427.759,15/05/2033,1.1982,SIM,1098.12231,1099.720357,#N/A N/A,AAA(bra),400000000,Sr Unsecured,SR UNSECURED,N,4.913740643,Utilities,FIXED,15.abr.2024,400000000,Utilities,Electric
4/24/2026,AURP12,YP718140     Corp,AUREN PARTICIPACOES S.A. (*),IPCA SPREAD,"IPCA + 7,4515%",15/04/2035,7.7081,7.5362,7.5856,1037.141873,0.081,7.5046,7.6667,99.2388,1542.7751,15/05/2033,1.3736,SIM,1043.31014,1045.096955,#N/A N/A,#N/A N/A,2000000000,Sr Unsecured,SR UNSECURED,N,5.356264522,Utilities,FIXED,15.abr.2025,2000000000,Utilities,Electric
4/24/2026,AZZA11,YQ890378     Corp,AZZAS 2154 S.A. (*),DI SPREAD,"DI + 1,2500%",28/03/2030,4.6685,1.2353,1.3811,1006.527557,0.6924,0.6888,2.0736,99.6452,694.8612,,1.3811,NÃO,1000,1010.111526,brAA+,#N/A N/A,600000000,Sr Unsecured,SR UNSECURED,Y,2.019246109,Consumer Discretionary,FLOATING,28.mar.2025,600000000,"Consumer, Cyclical",Retail
4/24/2026,BCPSA7,YI427611     Corp,CLARO S/A (*),IPCA SPREAD,"IPCA + 7,0225%",15/01/2036,7.3526,7.0598,7.211,1024.969693,0.0383,7.1727,7.2494,98.8554,1646.5973,15/05/2035,1.1648,SIM,1020.21733,1036.837212,#N/A N/A,#N/A N/A,3000000000,Sr Unsecured,SR UNSECURED,N,5.759948606,Communications,FIXED,15.jan.2026,3000000000,Communications,Telecommunications
4/24/2026,BHSA11,ZB152416     Corp,BARREIRAS HOLDING S.A. (*),IPCA SPREAD,"IPCA + 6,8413%",15/03/2044,7.7873,7.5929,7.6969,1020.18056,0.0899,7.6071,7.7869,94.0346,1914.4041,15/05/2037,1.6693,SIM,1077.234385,1084.899236,#N/A N/A,AA+(bra),872100406.6,Sr Unsecured,SR UNSECURED,N,5.73231483,Utilities,FIXED,15.mar.2024,872100406.6,Utilities,Electric
4/24/2026,BRST11,BP331254     Corp,BRISANET SERVICOS DE TELECOMUNICACOES S.A. (*),IPCA SPREAD,"IPCA + 5,7694%",15/03/2028,8.5014,7.9539,8.1732,746.352752,0.3271,7.8461,8.5004,97.5652,275.5342,15/05/2027,1.6608,SIM,760.394528,764.978073,brAA-,#N/A N/A,285688572,Secured,SR SECURED,N,0.679489953,Communications,FIXED,28.abr.2021,285688572,Communications,Telecommunications
4/24/2026,BSA3A0,YK405384     Corp,"B3 S/A - BRASIL, BOLSA, BALCÃO (*)",DI SPREAD,"DI + 0,4500%",18/09/2030,0.6193,0.1811,0.4336,1014.625984,0.0346,0.399,0.4682,100.0503,776.61,,0.4336,NÃO,1000,1014.115594,#N/A N/A,AAA(bra),2600000000,Sr Unsecured,SR UNSECURED,Y,2.194808717,Financials,FLOATING,18.set.2025,2600000000,Financial,Diversified Finan Serv
4/24/2026,BTEL23,YO531501     Corp,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A. (*),IPCA SPREAD,"IPCA + 8,2700%",15/04/2032,8.8958,8.6524,8.8798,1015.413637,0.0617,8.8181,8.9416,97.5159,1126.7616,15/05/2031,2.7201,SIM,1039.31181,1041.279898,brAA,#N/A N/A,569822000,Sr Unsecured,SR UNSECURED,N,3.787184821,Communications,FIXED,23.abr.2025,569822000,Communications,Telecommunications
4/24/2026,CART13,BS071367     Corp,CONCESSIONÁRIA AUTO RAPOSO TAVARES S/A (*),IPCA SPREAD,"IPCA + 6,8138%",15/12/2035,7.9692,7.7246,7.8214,11862.54771,0.0324,7.7891,7.8539,96.2339,1022.3953,15/05/2031,1.6072,SIM,12046.28592,12326.79078,brAA+,#N/A N/A,997499532.8,Sr Unsecured,SR UNSECURED,N,2.84188493,Industrials,FIXED,22.out.2021,997499532.8,"Consumer, Non-cyclical",Commercial Services
4/24/2026,CASN23,ZG631576     Corp,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN (*),IPCA SPREAD,"IPCA + 10,3294%",16/11/2033,8.1412,7.9888,8.081,1245.124217,0.0573,8.0237,8.1384,106.3278,763.4578,15/05/2029,2.4976,SIM,1123.15288,1171.023789,#N/A N/A,#N/A N/A,262500000,Secured,SR SECURED,N,2.330478642,Utilities,FIXED,07.dez.2023,262500000,Utilities,Water
4/24/2026,CCLS11,BT254348     Corp,CICLUS AMBIENTAL DO BRASIL S.A. (*),IPCA SPREAD,"IPCA + 6,6739%",15/01/2031,13.6923,11.5501,12.0343,1053.677103,2.8732,9.1611,14.9076,82.1871,997.2177,15/08/2030,5.5796,SIM,1260.21367,1282.047445,brA,#N/A N/A,450000000,Sr Unsecured,SR UNSECURED,N,3.417058214,Industrials,FIXED,28.dez.2021,450000000,Industrial,Environmental Control
4/24/2026,CEAM11,DC576468     Corp,AMBIENTAL CEARA 2 SPE S.A. (*),IPCA SPREAD,"IPCA + 7,5232%",15/12/2045,11.4883,10.8506,11.3536,79.295401,0.5551,10.7985,11.9088,75.586,1885.1711,15/05/2037,5.5939,SIM,102.40147,104.907591,#N/A N/A,#N/A N/A,299619000,Secured,SR SECURED,N,6.228448144,Utilities,FIXED,15.dez.2025,299619000,Utilities,Water
4/24/2026,CEBD14,BR298490     Corp,CEB DISTRIBUICAO S/A (*) (**),DI SPREAD,"DI + 1,6000%",25/08/2028,1.3232,1.0009,1.1621,1031.83249,0.0381,1.1241,1.2003,100.7002,407.3174,,1.1621,NÃO,1000,1024.657506,#N/A N/A,#N/A N/A,300000000,Sr Unsecured,SR UNSECURED,Y,1.202449416,Utilities,FLOATING,03.set.2021,300000000,Utilities,Electric
4/24/2026,CEEBB6,ZI465113     Corp,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),IPCA SPREAD,"IPCA + 6,2500%",15/08/2030,7.7252,7.5376,7.6562,1096.074832,0.1298,7.5264,7.7861,95.6519,850.3287,15/08/2030,1.2443,SIM,1133.56096,1145.899359,brAAA,#N/A N/A,800000000,Sr Unsecured,SR UNSECURED,N,2.829234575,Utilities,FIXED,15.ago.2023,800000000,Utilities,Electric
4/24/2026,CEED16,YV057303     Corp,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),DI SPREAD,"DI + 1,0500%",05/08/2030,1,0.5952,0.7969,1037.850507,0.0836,0.7133,0.8806,100.6565,657.9755,,0.7969,NÃO,1000,1031.081348,brAA+,#N/A N/A,500000000,Sr Unsecured,SR UNSECURED,Y,#N/A N/A,Utilities,FLOATING,05.ago.2024,500000000,Utilities,Electric
4/24/2026,CEROA2,YS236871     Corp,CENTRAIS ELETRICAS DE RONDONIA S/A CERON,DI SPREAD,"DI + 0,9500%",15/12/2029,0.9527,0.7271,0.8846,1054.86576,0.0278,0.8568,0.9126,100.1819,706.7849,,0.8846,NÃO,1000,1052.950499,#N/A N/A,#N/A N/A,348500000,Sr Unsecured,SR UNSECURED,N,2.641713065,Utilities,FLOATING,15.dez.2024,348500000,Utilities,Electric
4/24/2026,CEROA3,YO891982     Corp,CENTRAIS ELETRICAS DE RONDONIA S/A CERON (*),PREFIXADO,"PREFIXADO + 13,7000%",15/05/2032,13.5813,13.0347,13.4725,1064.747136,0.1269,13.3455,13.5995,100.8255,1035.57,,2.7096,SIM,1000,1056.029549,#N/A N/A,#N/A N/A,290000000,Sr Unsecured,SR UNSECURED,N,3.714187523,Utilities,FIXED,15.mai.2025,290000000,Utilities,Electric
4/24/2026,CGASA3,YO677423     Corp,COMPANHIA DE GAS DE SÃO PAULO - COMGAS (*),DI SPREAD,"DI + 0,4500%",15/05/2028,0.6658,0.4462,0.5051,1061.539512,0.0369,0.4682,0.5421,99.9048,437.7392,,0.5051,NÃO,1000,1062.551247,#N/A N/A,#N/A N/A,1500000000,Sr Unsecured,SR UNSECURED,Y,1.724937353,Utilities,FLOATING,15.mai.2025,1500000000,Utilities,Gas
4/24/2026,CGASB4,YK972238     Corp,COMPANHIA DE GAS DE SÃO PAULO - COMGAS (*),IPCA SPREAD,"IPCA + 6,5846%",15/09/2040,7.4262,7.2705,7.3185,973.560932,0.0894,7.2292,7.408,94.0302,2241.3453,15/08/2040,1.3835,SIM,1028.32032,1035.370248,#N/A N/A,#N/A N/A,700000000,Sr Unsecured,SR UNSECURED,N,7.948807243,Utilities,FIXED,15.set.2025,700000000,Utilities,Gas
4/24/2026,CGOS34,ZH789625     Corp,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),IPCA SPREAD,"IPCA + 6,6789%",15/10/2035,7.618,7.4822,7.6001,1069.950474,0.1707,7.4295,7.7709,94.7733,1565.9593,15/05/2035,1.4519,SIM,1127.22068,1128.957216,brAAA,#N/A N/A,720000000,Sr Unsecured,SR UNSECURED,N,5.320455122,Utilities,FIXED,15.out.2023,720000000,Utilities,Electric
4/24/2026,CHSF14,YU358241     Corp,COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO - CHESF (*),DI SPREAD,"DI + 0,8500%",15/09/2031,1.05,0.6965,0.832,1016.405909,0.0472,0.7848,0.8793,100.0692,977.2286,,0.832,NÃO,1000,1015.702657,brAAA,#N/A N/A,1336250000,Sr Unsecured,SR UNSECURED,Y,3.661759209,Utilities,FLOATING,15.set.2024,1336250000,Utilities,Electric
4/24/2026,CLCD17,YW800210     Corp,CELESC DISTRIBUIÇÃO S/A (*),DI SPREAD,"DI + 0,9500%",15/07/2031,,,0.9572,1039.769073,0.0214,0.9358,0.9788,99.9765,831.4894,,0.9572,NÃO,1000,1040.013797,#N/A N/A,AA(bra),200000000,Sr Unsecured,SR UNSECURED,Y,2.320346485,Utilities,FLOATING,15.jul.2024,200000000,Utilities,Electric
4/24/2026,CLII12,ZN381909     Corp,CORREDOR LOGISTICA E INFRAESTRUTURA S.A (*),DI SPREAD,"DI + 3,5000%",10/10/2031,2.0143,1.6317,1.854,977.318612,0.017,1.8371,1.8711,104.4477,689.269,,1.854,NÃO,930.00041,935.70126,#N/A N/A,AA(bra),390600171.8,Secured,SR SECURED,Y,1.973800389,Industrials,FLOATING,10.out.2022,390600171.8,"Consumer, Non-cyclical",Commercial Services
4/24/2026,CLIS13,YR883582     Corp,CLI SUL S/A (*),IPCA SPREAD,"IPCA + 8,5536%",15/08/2035,7.726,7.5677,7.6482,1120.692959,0.0267,7.6216,7.675,104.4072,1304.781,15/08/2032,1.6507,SIM,1057.77003,1073.38692,#N/A N/A,AAA(bra),300000000,Sr Unsecured,SR UNSECURED,N,4.20725353,Industrials,FIXED,15.fev.2025,300000000,"Consumer, Cyclical",Storage/Warehousing
4/24/2026,CMGD28,BX473340     Corp,CEMIG DISTRIBUIÇÃO S/A (*),IPCA SPREAD,"IPCA + 6,1052%",15/06/2029,7.6243,7.3216,7.5223,1162.513964,0.1435,7.3787,7.6659,96.8577,605.5175,15/08/2028,1.1449,SIM,1175.64586,1200.228477,#N/A N/A,AAA(bra),500000000,Sr Unsecured,SR UNSECURED,N,1.927771041,Utilities,FIXED,15.jun.2022,500000000,Utilities,Electric
4/24/2026,CMGDB2,YQ560900     Corp,CEMIG DISTRIBUIÇÃO S/A (*),IPCA SPREAD,"IPCA + 7,5467%",15/03/2040,7.6653,7.4178,7.5451,1057.453123,0.0395,7.5056,7.5847,100.0125,2119.0814,15/05/2037,1.5789,SIM,1049.1109,1057.320863,#N/A N/A,AAA(bra),860000000,Sr Unsecured,SR UNSECURED,N,7.540333297,Utilities,FIXED,15.mar.2025,860000000,Utilities,Electric
4/24/2026,CMGTB1,DA518157     Corp,CEMIG GERAÇÃO E TRANSMISSÃO S/A (*),IPCA SPREAD,"IPCA + 6,6504%",15/10/2040,7.5155,7.2652,7.4142,963.998514,0.0304,7.3838,7.4448,93.7672,2252.6285,15/08/2040,1.463,SIM,1026.50213,1028.076964,#N/A N/A,#N/A N/A,500000000,Sr Unsecured,SR UNSECURED,N,7.973239187,Utilities,FIXED,15.out.2025,500000000,Utilities,Electric
4/24/2026,COCEA2,YO953456     Corp,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE (*),DI SPREAD,"DI + 1,1000%",15/05/2029,1.25,0.95,1.0613,1066.44554,0.0718,0.9895,1.1331,100.092,605.3541,,1.0613,NÃO,1000,1065.465251,#N/A N/A,AA+(bra),500000000,Sr Unsecured,SR UNSECURED,Y,2.409881073,Utilities,FLOATING,15.mai.2025,500000000,Utilities,Electric
4/24/2026,COGNA4,YT938928     Corp,COGNA EDUCACAO S.A (*),DI SPREAD,"DI + 1,6000%",19/11/2029,1.7497,1.2856,1.5218,1068.351933,0.0294,1.4924,1.5514,100.1841,602.0512,,1.5218,NÃO,1000,1066.388822,#N/A N/A,AA+(bra),500000000,Sr Unsecured,SR UNSECURED,Y,1.847092773,Consumer Discretionary,FLOATING,19.nov.2024,500000000,"Consumer, Non-cyclical",Commercial Services
4/24/2026,CPGT29,YU539042     Corp,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),DI SPREAD,"DI + 0,6900%",10/10/2031,0.9288,0.4766,0.6999,1004.775602,0.0759,0.624,0.7759,99.9636,932.8229,,0.6999,NÃO,1000,1005.141363,#N/A N/A,#N/A N/A,500000000,Sr Unsecured,SR UNSECURED,Y,2.582921731,Utilities,FLOATING,10.out.2024,500000000,Utilities,Electric
4/24/2026,CPLDA1,YI462821     Corp,COPEL DISTRIBUICAO S/A (*),IPCA SPREAD,"IPCA + 7,1841%",15/01/2038,7.5886,7.4106,7.4881,1016.681361,0.04,7.4481,7.5282,98.0625,1736.4957,15/05/2035,1.4543,SIM,1020.06456,1036.76897,#N/A N/A,AAA(bra),2000000000,Sr Unsecured,SR UNSECURED,N,5.849792781,Utilities,FIXED,15.jan.2026,2000000000,Utilities,Electric
4/24/2026,CSANA2,YQ795657     Corp,COSAN S.A. (*),DI SPREAD,"DI + 0,6000%",27/01/2029,3.5068,2.8654,3.1486,1089.208742,0.1144,3.0342,3.2631,93.3698,691,,3.1486,NÃO,1000,1166.553383,#N/A N/A,A+(bra) *-,1500000000,Sr Unsecured,SR UNSECURED,Y,2.577165621,Energy,FLOATING,27.mar.2025,1500000000,Energy,Oil&Gas
4/24/2026,CSMGA9,YW487567     Corp,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),DI SPREAD,"DI + 0,9000%",15/07/2034,1.1399,0.7998,0.9723,1001.066771,0.1273,0.845,1.0997,99.7601,844.7138,,0.9723,NÃO,1000,1003.474425,#N/A N/A,#N/A N/A,482000000,Sr Unsecured,SR UNSECURED,Y,2.494540634,Utilities,FLOATING,15.jul.2024,482000000,Utilities,Water
4/24/2026,CSMGC0,YO880364     Corp,CIA DE SANEAMENTO DE M.GERAIS COPASA MG (*),IPCA SPREAD,"IPCA + 8,2100%",15/05/2035,,8.3483,8.373,1046.21162,0.0274,8.3457,8.4005,99.3482,1093.6924,15/05/2031,0.6263,NÃO,1038.34146,1053.075171,#N/A N/A,AAA(bra),488000000,Sr Unsecured,SR UNSECURED,N,3.397646807,Utilities,FIXED,15.mai.2025,488000000,Utilities,Water
4/24/2026,CSNAA2,BZ952460     Corp,COMPANHIA SIDERÚRGICA NACIONAL (*) (**),DI SPREAD,"DI + 2,5000%",20/12/2027,19.9272,11.7017,15.1818,938.063048,0.5236,14.6581,15.7055,88.9043,250.0295,,15.1818,NÃO,1000,1055.137954,#N/A N/A,BBB-(bra) *-,1500000000,Sr Unsecured,SR UNSECURED,Y,0.551878354,Materials,FLOATING,20.out.2022,1500000000,Basic Materials,Iron/Steel
4/24/2026,EBENA2,BQ883163     Corp,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*) (**),DI SPREAD,"DI + 1,2500%",20/07/2026,0.8467,0.3424,0.6193,346.827146,0.0519,0.5674,0.6713,100.1464,59,,0.6193,NÃO,333.333,346.32012,#N/A N/A,#N/A N/A,0,Sr Unsecured,SR UNSECURED,Y,#N/A N/A,Utilities,FLOATING,20.jul.2021,0,Utilities,Electric
4/24/2026,EBENA7,YW055842     Corp,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),DI SPREAD,"DI + 0,6800%",20/06/2028,1.1161,,0.9669,1044.644387,0.1857,0.7812,1.1527,99.5914,362.442,,0.9669,NÃO,1000,1048.930148,#N/A N/A,#N/A N/A,750000000,Sr Unsecured,SR UNSECURED,Y,1.070648007,Utilities,FLOATING,20.jun.2024,750000000,Utilities,Electric
4/24/2026,EEELA0,ZG069534     Corp,CPFL TRANSMISSAO S.A (*),IPCA SPREAD,"IPCA + 6,1774%",15/10/2033,7.5377,7.3054,7.4337,1058.6468,0.0874,7.3462,7.5212,93.8683,1349.9871,15/08/2032,1.0337,SIM,1126.19189,1127.800303,#N/A N/A,#N/A N/A,450000000,Sr Unsecured,SR UNSECURED,N,4.632631686,Utilities,FIXED,15.out.2023,450000000,Utilities,Electric
4/24/2026,EEELA3,YU418719     Corp,CPFL TRANSMISSAO S.A (*),DI SPREAD,"DI + 0,4900%",10/09/2029,0.7932,0.4618,0.6375,1014.103238,0.0656,0.5718,0.7032,99.6531,596.8934,,0.6375,NÃO,1000,1017.633384,#N/A N/A,#N/A N/A,260000000,Sr Unsecured,SR UNSECURED,Y,1.801690337,Utilities,FLOATING,10.set.2024,260000000,Utilities,Electric
4/24/2026,EGIEE1,ZG622962     Corp,ENGIE BRASIL ENERGIA S.A. (*),DI SPREAD,"DI + 1,1000%",15/11/2030,1.0452,0.7349,0.8654,1072.911106,0.1239,0.7414,0.9894,100.6988,756.027,,0.8654,NÃO,1000,1065.465251,#N/A N/A,AAA(bra),100000000,Sr Unsecured,SR UNSECURED,Y,2.276327531,Utilities,FLOATING,15.nov.2023,100000000,Utilities,Electric
4/24/2026,EKTRA3,YX110679     Corp,ELEKTRO REDES S.A. (*),DI SPREAD,"DI + 0,9800%",15/04/2031,0.9359,0.6091,0.7812,1010.27543,0.0668,0.7144,0.8481,100.6758,861.8585,,0.7812,NÃO,1000,1003.493361,brAAA,#N/A N/A,900000000,Sr Unsecured,SR UNSECURED,Y,2.444202467,Utilities,FLOATING,15.abr.2024,900000000,Utilities,Electric
4/24/2026,EKTRB6,YL559588     Corp,ELEKTRO REDES S.A. (*),IPCA SPREAD,"IPCA + 6,7636%",15/08/2040,7.5649,7.3265,7.4558,985.790572,0.0827,7.3731,7.5386,94.4641,2202.6576,15/08/2040,1.5551,SIM,1031.43656,1043.56161,brAAA,#N/A N/A,300000000,Sr Unsecured,SR UNSECURED,N,7.848374589,Utilities,FIXED,15.ago.2025,300000000,Utilities,Electric
4/24/2026,ELDC15,YJ481146     Corp,ELDORADO BRASIL CELULOSE S.A. (*),IPCA SPREAD,"IPCA + 7,7950%",15/10/2035,8.2622,8.0165,8.1459,1008.157958,0.1637,7.9822,8.3097,97.9648,1591.1211,15/05/2035,2.1415,SIM,1027.26488,1029.102417,#N/A N/A,AA+(bra),1500000000,Sr Unsecured,SR UNSECURED,N,5.495063819,Materials,FIXED,15.out.2025,1500000000,Basic Materials,Forest Products&Paper
